Unnamed: 0,label,text,label_num
3146,ham,"Subject: meter 1558 april 2001
cerrito lastiendas - has meter flow on the 7 th and the deal ended on the 6 th . can we extend the deal for the 48 mmbtu ' s that flowed
or can i override the meter and add it to a day that flowed less than the nom ? the third had 4861 and the nom was for 5000 .
thanks - julie",0
4371,spam,"Subject: re : cute wohre getting their asses filled with jizz
wakey wakey !
agaal unipta
",1
3421,ham,"Subject: fw : 8743 meter set up ; fac # 501869
per authorization fromdaren farmer , i have changed pipe code pgev to pgtt . the meter no . will remain the same . the rate zone is pgtt and the trade zone is tufco .
should you have any further questions , please do not hesitate to contact me .
marlene d . hilliard
- - - - - original message - - - - -
from : kdstewart @ aep . com @ enron [ mailto : imceanotes - kdstewart + 40 aep + 2 ecom + 40 enron @ enron . com ]
sent : friday , august 10 , 2001 1 : 30 pm
to : hilliard , marlene
subject : 8743 meter set up ; fac # 501869
look thru the sequence history . the meter # on the opposite side did not change
even though the pipe code did . that is all i have to suggest .
to : , "" farmer , daren j . ""
cc :
subject : fw : fw : 8743 meter set up ; fac # 501869
i need to get the approval from daren farmer ext . 3 - 6905 . please feel
free to contact him to discuss this matter .
also , i do not believe the meter no . will be the same . i searched pi
grid and it shows hpl with drn 92686 interconnect with meter no .
237 - 07 - 1 - 004 , drn 26879 for teco pipeline co .
we have discrepencies / isssues .
what verifying information do you have for this meter ?
marlene d . hilliard
ext . 3 - 9167
> - - - - - original message - - - - -
> from : kdstewart @ aep . com @ enron
> [ mailto : imceanotes - kdstewart + 40 aep + 2 ecom + 40 enron @ enron . com ]
> sent : friday , august 10 , 2001 1 : 16 pm
> to : hilliard , marlene
> subject : re : fw : 8743 meter set up ; fac # 501869
>
>
> i have already created a new sequence starting 7 / 01 / 2001 , can you
> change the pipe
> code and other relavant info in the new sequence starting 7 / 01 / 2001 .
this e - mail is the property of enron corp . and / or its relevant affiliate and may contain confidential and privileged material for the sole use of the intended recipient ( s ) . any review , use , distribution or disclosure by others is strictly prohibited . if you are not the intended recipient ( or authorized to receive for the recipient ) , please contact the sender or reply to enron corp . at enron . messaging . administration @ enron . com and delete all copies of the message . this e - mail ( and any attachments hereto ) are not intended to be an offer ( or an acceptance ) and do not create or evidence a binding and enforceable contract between enron corp . ( or any of its affiliates ) and the intended recipient or any other party , and may not be relied on by anyone as the basis of a contract by estoppel or otherwise . thank you .
",0
3192,ham,"Subject: re : gulf coast pipeline company dyersdale area , harris co . , tx
meters 4555 , 6677 , 9618 & 9889
george ,
deal # 752482 has been edited to reflect hpl meter # 9889 . initially , the deal was created with the location of gulf coast pipeline company .
bob
enron north america corp . from : george weissman 05 / 03 / 2001 11 : 01 am
to : karl stewart / hou / ect @ ect
cc : robert cotten / hou / ect @ ect , donna consemiu / hou / ect @ ect , melissa graves / hou / ect , cynthia hakemack / hou / ect @ ect
subject : gulf coast pipeline company
dyersdale area , harris co . , tx
meters 4555 , 6677 , 9618 & 9889
karl , please activate meter 098 - 9889 so that bob can attach deal 752482 to it . george 713 . 571 . 3159
- - - - - - - - - - - - - - - - - - - - - - forwarded by george weissman / hou / ect on 05 / 03 / 2001 10 : 54 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp . from : george weissman 05 / 02 / 2001 04 : 32 pm
to : robert cotten / hou / ect @ ect
cc : mike morris / corp / enron @ enron , melissa graves / hou / ect , cynthia hakemack / hou / ect @ ect
subject : gulf coast pipeline company
dyersdale area , harris co . , tx
meters 4555 , 6677 , 9618 the rate for 9889 was agreed to by the parties for may only . please make sure that the proper transport rate is attached to each sitara deal as follows :
meter 6677 sitara 166026 lynx energy company , inc . $ 0 . 20 for march , $ 0 . 65 for april and may
meter 4555 sitara 139067 danex energy company $ 0 . 65 for may
meter 9618 sitara 138233 gulf coast pipeline company $ 0 . 65 for may
meter 9889 sitara 752482 d & p operating company $ 0 . 65 for may
the 6 / 1 / 96 gas gathering agreement has been terminated effective 5 / 31 / 01 and will be replaced by an agreement dated 6 / 1 / 01 between gulf coast pipeline partners , l . p . and houston pipe line company .
george 713 . 571 . 3159
- - - - - - - - - - - - - - - - - - - - - - forwarded by george weissman / hou / ect on 05 / 02 / 2001 02 : 43 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
michael w morris
05 / 02 / 2001 02 : 14 pm
to : george weissman / hou / ect @ ect
cc :
subject : transport rates on gulf coast pipeline partners
george ,
i informed you incorrectley on the transport rates on gulf coast for march , april , & may .
this is how it should be :
meter 6677
march rate $ . 20
april rate $ . 65
may rate $ . 65
meter 4555
may rate $ . 65
meter 9618
may rate $ . 65
we need to amend the current gulf coast contract to reflect these changes . i told tom cones
we would have this amendment to him the first of next week .",0
2654,ham,"Subject: re : noms / actual flow for 03 / 01
we agree
"" eileen ponton "" on 03 / 02 / 2001 10 : 18 : 14 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com ,
liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 03 / 01
-
date nom flow - mcf flow - mmbtu
3 / / 01 60 , 000 53 , 768 55 , 220
btu = 1 . 027",0
1057,ham,"Subject: revised nom
daren ,
prize energy revised their nom eff . 6 / 26 through 6 / 29 for the following
meters :
meter # 4028 4965 9604
old nom : 659 182 101
new nom : 0 0 0
please advise if you want me to adjust .
bob",0
819,ham,"Subject: june transport usage tickets
the tickets are finished . i have updated most of the third party tickets ,
with the exception of oasis / west of prairie lea and oasis / east of prairie
lea . i saw several may tickets with this path , and want to conserve
tickets . i set up one ticket for this path . please let me know if you have
any questions . dave , once volumes get attached to these tickets , i would
like to run a basis adjustment report by pipe to double - check the desk
rates . thanks .
- - - - - - - - - - - - - - - - - - - - - - forwarded by heidi withers / hou / ect on 05 / 25 / 2000 08 : 32
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : heidi withers 05 / 24 / 2000 06 : 27 pm
to : david baumbach / hou / ect @ ect , pat clynes / corp / enron @ enron , daren j
farmer / hou / ect @ ect
cc : mary m smith / hou / ect @ ect
subject : june transport usage tickets
i updated the june transport usage tickets today through hpl , and will be
finishing these tickets tomorrow . rates have been updated to reflect current
matrix rates and all baseload rates that i know of at this time . i have not
yet received third party transport rates , so if you know of any , please let
me know . also , i have zeroed out some volumes on some tickets for june , so
your schedulers will have to update volumes as they know them . rule of thumb
was that if i had to add a month , i refreshed the rate but left volume at
zero . if the months were already on the ticket , then i refreshed the rate
and left the volume as is .
i would advise that your schedulers check volumes on all pipes to ensure
they ' re reflected in position manager correctly . please let me know if you
have any questions . all pipes will be updated by tomorrow morning .
heidi",0
78,ham,"Subject: calpine
my cellular phone number is 713 - 562 - 2050 if you have any questions over the
weekend or holiday do not hesitate to give me a call . thanks .",0
969,ham,"Subject: enron actuals for junel 3 , 2000
teco tap 100 . 000 / hpl iferc
texoma 20 . 000 / hpl iferc
ls hpl katy 40 . 000 / enron",0
4333,spam,"Subject: free and low cost pres $ cription drug / s
yvlao . ehxjuscnmccjbcm . hsxde . . nfhpk 2 ell 1 ylbefybecn . wws 58 alqq 6 . 58 hjcj 3 rzh . 2 mi 6 emkqlz . sxldi 51 n 8 e . 8 yf 9 rp 5 ti 3 . 974 xzellxo . vxe 8 bm 9 lpv . bgymyaxdh 5 . ovyabl 3 uni . dlhkk 51 ytp . vkm 9 ps 2 igo . 2 flvvu 27 n 7 . h 8 ayl 91 kzw . jna 9 ea 33 oa . 7 s 3 c 743 nth . v 2 o 4 s 5275 c .
n out .
",1
3157,ham,"Subject: re : nom / actual vol for april 26 th
we agree
"" eileen ponton "" on 04 / 27 / 2001 11 : 11 : 15 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com
cc :
subject : nom / actual vol for april 26 th
nom mcf mmbtu
60 , 000 60 , 034 61 , 655
btu = 1 . 027",0
3166,ham,"Subject: equistar - i ' m still waiting for the deal break out from rachael
@ equistar - i called twice .
equistar
d 1373 channel 17
d 8024 bayport polymers 3
d 1165 victoria polymers 0
d 1399 matagorda polymars 4
d 1552 qel @ laporte 10
d 1553 laporte polymers 0
d 1334 syngas fuels 0
d 1062 port arthur 1
d 1384 chocolate bayou 10
subtotal 45
third party
1373
phllips 3
sempra 15
n . e . t . 10
1552
morgan and stanley 5
sub total 33
grand total 78",0
2953,ham,"Subject: final final version
i have added shell and deleted south hampton .",0
858,ham,"Subject: meter 385
daren - is there a reason there is a nom of 20 . 000 / day at meter 385 ? this is
a non - allocatable meter .
al",0
1195,ham,"Subject: new paycheck information !
introducing your first sap paycheck !
this is the first payroll processed in sap for all employees paid out of
corporate payroll . you may notice some changes in the way information is
reflected on your pay advice , the most common are itemized below .
what  , s different ?
? your  + home  , cost center will be displayed at the top of the pay advice .
this is your department number as designated in the hr and financial modules
of sap .
? any earnings descriptions that start with a  + p  , represent earning types
reported in the prior period . for instance , if you reported vacation time for
the july lst - 15 th pay period , it will be reflected on your july 31 st pay
advice as  + pvacation  , .
? flex dollars will appear on the earnings section of the pay advice instead
of as a credit in the deduction section . the various benefit deductions will
remain itemized in the deduction section .
? if you transfer between enron companies during the year , your year  ) to - date
totals will carry forward to the new company pay advice . previously , the
year - to - date totals started over when transferred to another company . this
change will provide your total enron earnings and deduction amounts on your
pay advice throughout the year . ( note that your w 2 at the end of the year
will reflect your earnings by company ) .
? for salaried employees , any reported exception time ( e . g . vacation , sick
day , etc . ) will be reflected on the earnings section with hours only , the
related dollar amount will be included in the  + salary  , earnings type .
? for any other information or further explanations regarding your payroll
contact the payroll call center at 713 - 345 - 5555
payroll faq  , s
my paycheck has a line called  & other deductions  8 , what does that stand for ?
there is a fixed amount of lines to print deductions on the paycheck . for
some employees , the number of deductions are more than we have room to
print . in this circumstance , the system totals all remaining deductions and
prints them on one line  ) titled  & other deductions  8 . the detail of all
deductions can be viewed on the pay advice that is displayed on the intranet
at ehronline . enron . com .
what do the earnings or deduction codes on my paycheck mean ?
these definitions are listed on the payroll webpage located at
hrweb . enron . com , select enron payroll from the side index .
why is my overtime not reflected on my paycheck ?
overtime is paid one pay period in arrears , therefore it will be reflected in
the next pay period . for example , if you reported overtime for the
july lst  ) 15 th pay period , it will be reflected on your july 31 st pay advice
as  + povertime  , .
what is the limit for social security ( fica ) ?
for year 2000 the limit is $ 4 , 724 . 40 on a wage base of $ 76 , 200 . this limit is
applied to each enron payroll tax company . therefore , if you transfer to
another enron company these limits will start over , however , the total amount
withheld across all companies will be reflected on your paystub . excess fica
will be credited to you by the irs via your tax return .
what federal income tax rate is used for my bonus or when i exercise stock
options ?
there is a standard federal income tax rate of 28 % for these earnings . this
can be higher if the employee has completed a supplemental tax form
requesting a higher rate ( this form can be found at hrweb . enron . com , select
enron payroll from the side index ) .",0
412,ham,"Subject: nomination - eastrans - 3 / 7 / 2000
our nomination into eastrans is 75 , 000 mmbtu for 3 / 7 / 2000 .
redeliveries
7 , 000 mmbtu from fcv
50 , 000 into pg & e
3 , 000 at carthage
15 , 000 at mobil beaumont
per brian riley , the price for the incremental 15 , 000
above 60 , 000 will be per our transaction agreement ,
( i . e . , panenergy purchases 15 , 000 mmbtu at lst of month
hsc - $ . 04 and sells to hpl 15 , 000 at monthly hsc - $ . 0375 .
please confirm the incremental 15 , 000 transaction .
thanks .",0
2530,ham,"Subject: enron / hpl actuals for february 2 - 4 , 2001
february 2 , 2001
teco tap nom . 30 . 000 ; actual 30 . 518 / enron
february 3 , 2001
no flow
february 4 , 2001
teco tap nom . 41 . 250 ; actual 37 . 142 / enron",0
1077,ham,"Subject: flexible physical us nat gas products on enrononline
wanted to give you a heads up to these flexible physical deals that might
involve your desks via eol in the near future . we already have one in the
east . i stressed to the sitara / eol folks the importance of adding comments
to the term sections of these baseload and term tickets so we know what is
happening . one side of these buy / sell or exchange deals will be ratable and
the corresponding partner ticket will have the optionality . comments will
include the corresponding deal number , that it is in fact a buy / sell or
exchange deal and the delivery time period ( 3 , 5 or 10 days ) that the
counterparty desires .
i hope this helps . . . thanks !
- - - - - - - - - - - - - - - - - - - - - - forwarded by victor lamadrid / hou / ect on 06 / 27 / 2000
02 : 51 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : thomas engel 06 / 26 / 2000 11 : 49 am
to : linda s bryan / hou / ect @ ect , karen lambert / hou / ect @ ect , larry joe
hunter / hou / ect @ ect , dale neuner / hou / ect @ ect , victor lamadrid / hou / ect @ ect
cc : bob bowen / hou / ect @ ect , scott mills / hou / ect @ ect
subject : flexible physical us nat gas products on enrononline
can you all meet this afternoon or tomorrow to discuss this .
call me 3 - 1488 .
- - - - - - - - - - - - - - - - - - - - - - forwarded by thomas engel / hou / ect on 06 / 26 / 2000 11 : 42
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : scott mills 06 / 23 / 2000 09 : 51 am
to : thomas engel / hou / ect @ ect , linda s bryan / hou / ect @ ect , karen
lambert / hou / ect @ ect , bob bowen / hou / ect @ ect
cc :
subject : flexible physical us nat gas products on enrononline
got any ideas on how this transaction should look . this looks like a monthly
volume that would be further refined to daily on the expected volumes once
the counterparty has made their decision ( i would imagine logistics will be
the one communicating with the counterparty ) . we probably need eol to
indicate whether it is a 3 , 5 , 10 day delivery cycle and then indicate this
as comments .
linda / karen - what are your thoughts on how separate gtc would work on this .
if we could all do a little homework . i will get something scheduled for
next week to discuss further .
srm ( x 33548 )
- - - - - - - - - - - - - - - - - - - - - - forwarded by scott mills / hou / ect on 06 / 23 / 2000 09 : 37
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
dale neuner 06 / 23 / 2000 08 : 40 am
to : david forster / corp / enron @ enron , sheri thomas / hou / ect @ ect , scott
mills / hou / ect @ ect , bjorn hagelmann / hou / ect @ ect , tom moran / hou / ect @ ect , debbie
r brackett / hou / ect @ ect , mark taylor / hou / ect @ ect , stacy e dickson / hou / ect @ ect ,
jeffrey t hodge / hou / ect @ ect , jeff blumenthal / hou / ect @ ect , stephen h
douglas / hou / ect @ ect , rudi zipter / hou / ect @ ect , imelda frayre / hou / ect @ ect ,
larrissa sharma / hou / ect @ ect , torrey moorer / hou / ect @ ect , frank l
davis / hou / ect @ ect , melba lozano / hou / ect @ ect , robert b cass / hou / ect @ ect ,
jefferson d sorenson / hou / ect @ ect , bob bowen / hou / ect @ ect , larry joe
hunter / hou / ect @ ect , jennifer blay / hou / ect @ ect
cc : scott hendrickson / hou / ect @ ect
subject : flexible physical us nat gas products on enrononline
we are positioning ourselves to release a new product type that we will refer
to as a flexible physical gas product . legal is in the process of drafting a
gtc and product type description that will be used with this product type . i
will start the building process once legal provides the gtc and product type
description ; but in the interim , here ' s a broadstroke description of how the
transaction works :
party a and party b exchange gas during the month of june 2000 .
party a buys 10 , 000 mmbtu per day ( or 300 , 000 total mmbtu ) at tco pool index
party b has the right to notify party a of when party b wants to take
delivery during the month of june , and may take delivery in one of three
forms : 3 - day delivery , 5 - day delivery , or 10 - day delivery . the gas nominated
for each such day would be a percentage of the total 300 , 000 mmbtu ( i . e . ; if
party b chooses 5 days for nomination , party a would deliver 20 % of the
300 , 000 mmbtu on each of those 5 days for a total nom of 100 % ) . party b pay
tco pool index plus a premium .
i understand that this type of transaction is currently done
over - the - counter . scott mills has previously issued an explanatory e - mail of
sitara concerns and we should begin to address those issues .
bjorn - if you could ask someone to prepare a sigma factor in advance , then
my turn around time to for the product type should be reduced . also , due to
the varying ' optionality ' , do you think these three different products will
require three different product types ?
please feel free to call if you have any questions .
dale
3 - 9746",0
1995,ham,"Subject: re : occidental battleground meter 98 - 1485 october 2000
thank you",0
3017,ham,"Subject: 3 - urgent - to avoid loss of information
read very carefully
the application below ( migrate me button ) must be clicked between 10 : 00 am and 11 : 00 am on the dayof your migration .
your migration date is : april 9 th
please make sure you are connected to the network before you launch this application .
click the button only once !
if a pop - up box appears , prompting you to "" abort , cancel or trust signer "" please select trust signer . this box may appear multiple times . please select trust signer for every instance .
please note : you will not notice any change to your existing personal address book , journal entries , private folder structure or calendar after running this application . any information you add to your personal address book , journal entries or calendar after you process this tool will need to be manually imported into outlook after you are migrated .
failure to run this application will result in your data not being imported to outlook .
thank you for your cooperation ,
outlook 2000 migration team",0
451,ham,"Subject: nominations for eastrans reciept for 3 / 15 and following .
also , 23 , 000 mmbtu into enron ' s cartwheel agreementat the hub .
- - - - - - - - - - - - - - - - - - - - - - forwarded by bruce mcmills / ftworth / pefs / pec on
03 / 15 / 2000
03 : 48 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
bruce mcmills
03 / 15 / 2000 03 : 28 pm
to : dfarmer @ enron . com , stacey . neuweiler @ enron . com , briley @ enron . com
cc : jim i . fields / gcs / cec / pec @ pec , chad w . cass / gcs / cec / pec @ pec , william e .
speckels / gcs / cec / pec @ pec , michael r . cherry / easttexas / pefs / pec @ pec ,
darrel
f . bane / easttexas / pefs / pec @ pec
subject : nominations for eastrans reciept for 3 / 15 and following .
as we discussed , due to weather we decided to reschedule our maintenance ,
and noms have been returned to 75 , 000 mmbtu / d effective today and following ,
until further notice . 15 , 000 mmbtu will come from cipco into mobil beaumont ,
50 , 000 into pg & e , and 7 , 000 from fuels cotton valley into hpl .
unless a problem arises , we plan to stay at this level until tuesday ,
3 / 21 / 2000 ,
when we will go down some for 1 day only .",0
307,ham,"Subject: change in operating companies
please have the operating companies for both daren farmer and stacey
neuweiler moved from enron north america ( co 413 ) to houston pipeline company
( 012 ) asap . additionally , if possible , please have payroll ensure that their
wages are not double dipped on social security . the business reason for the
move is for compliance with the railroad commission ' s code of conduct . there
is one other employee , ami chokshi , in daren ' s rc which needs to remain as
ena until i get a ruling from legal . the rc remains the same , 1497 .
additionally , it is my understanding that there is no problem with multiple
operating companies within a group .
let me know if you need anything further .",0
3752,spam,"Subject: we deliver to your door within 24 hours !
",1
2612,ham,"Subject: natural gas nomination for 03 / 01
enron methanol nominates the following natural gas requirements for the
methanol plant for march 2001 :
32 , 000 mmbtu per day
egpfc nominates the following natural gas requirements for the mtbe plant at
morgan ' s point for march 2001 :
8 , 500 mmbtu per day from 3 / 1 / 01 through 3 / 15 / 01 and 2 , 000 mmbtu per day from
3 / 16 / 01 through 3 / 31 / 01 .",0
4782,spam,"Subject: you are our lucky winner ! !
de national lottery
po box 1010
liverpool
l 70 lnl
from : the desk of the promotions manager ,
international promotions / prize award department ,
ref no : eea 555125680213 and batch no : 54 / 001 / aye
attention : sir / madam ,
re / award notification
we are pleased to inform you of the announcement 26 th of
february of winners of de national lotto programs held on
the 21 st january , 2005 as part of our first quarter of the
year bonanza .
you or your company , attached to ticket number
034 - 1416 - 4612 - 750 , with serial number 6521 - 11 drew the lucky
numbers 47 - 44 - 20 - 24 - 39 - 43 , and consequently won the lottery
in category c .
you have therefore been approved for a lump sum pay out of
us $ 9 , 000 , 000 ( nine million united states dollars ) in cash
credited to file ref no : eea 555125680213
this is from total prize money of us $ 90 , 000 , 000 . 00 shared
among 10 winners in this category . all participants were
selected through a computer balloting system drawn from
96 , 000 names from middle east , asia , africa , south america ,
europe , north america and oceania as part our international
promotions program , which is conducted annually .
congratulations !
your fund is now deposited with barclays finance security
, due to the mix up of some numbers and names , we ask that
you keep this award strictly from public notice until your
claim has been processed and your money remitted to your
account . this is part of our security protocol to avoid
double claiming or unscrupulous acts by participants of
this program .
we hope with a part of your prize , you will participate in
our end of year high stakes us $ 1 . 3 billion international
lottery .
to begin your claim , please contact your claims agent ;
mr . raymond stein
account director
barclays finance security
satellite phone : + 8821646652944
telephone : + 447040101817
fax : + 447092807619
email : raymond 20 @ doramail . com
raymond 30 @ doramail . com
for due processing and remittance of your prize money to a
designated account of your choice .
remember , you must contact barclays finance security not
later thanl 4 ( fourteen ) banking days upon receipt of this
notification . after this date , all funds will be returned
as unclaimed . all correspondences to mr . raymond stein ,
either by fax or email , should have this email sent along
with it and also , your full address , your country of
residence and your email address to which this email is
sent , should be clearly and boldly written in your response
with your claims agent .
note : in order to avoid unnecessary delays and
complications , please remember to quote your reference and
batch numbe rs in every one of your correspondences with
barclays finance security . furthermore , should therebe any
change of your address , do inform your claims agent as soon
as possible .
congratulations again from all our staff and thank you for
being part of our promotions program .
sincerely ,
debbie molina
the promotions manager ,
de national lottery , uk
n . b . any breach of confidentiality on the part of the
winners will result to disqualification . please do not
reply to this mail . contact your claims agent .
",1
4653,spam,"Subject: outstanding rx
help blastocoel prout late take manichaeism doorn page gamophyllous . hot diprotodont hus more who cartier hame do burghley . lchaucerian no lytjjje hahnemann add holoplankton have aphesis lucan . find carbamate maluku has will caciquism dasheen have bagh . ksewan get self spheroidicity work annabergite framboesia morpheus same ceiba . waphis see dxxtin amphitryon an workperson form agrapha northcliffe . eanubis go jzwxz firewater can lacerant why turanian cushitic . ccarotenoid may zjhpgcy gelligaer keep fourpenny much cetinje dayboy . uscriabin new cfqczyy tilburg move eupepsia this mahound tunguska . xsalian large hhbl belostok help hagioscope act falerii dayan . disodimorphism some fvguyv replevy thing brinny grow earthnut pnom . gmafeking these two nasofrontal had endamoeba enterostomy kakapo still annatto . farm agraffe calathus new off escolar hammerfest city cutty . vtewkesbury there fqyc agrestal let amygdalate air elam peritrack . hbackscratcher tell these barbican cause magnetosheath llandaff maugham play fribourg . big elohist acheulian such need enuresis merovingian old hasa . live foredoom cabora why city yuga underemphasis an longford . write deglutinate cantilena live grow kuopio hargeisa man hakea . umatabele than had estragon only daisycutter ethnarch fuad run brume . btoadstone my taogy larine these madurai port homecome dvorsky . btacchino four jiklfzm septuplet try knap turn kiangsu tiebreaker . rvries if who lector page mokha minna dziggetai move kedah . also ornithopod suberin did same zuidholland capri end galloon . qphelloderm even them anhinga last intwine parky ordovician my yekaterinodar . very amoy shrewsbury own why fashoda olivier than asshur . hpoulenc if cgtmrd redfin play dasheen also foliose wexford . jerastianism there euxwoib echinus right igfet life nomarchy brewis . zantre side edch beguin ask beltane say saiva cerussite . from phalangeal grigioni us life pahlavi hagiographer know vereeniging . why greywacke anthophore food know ketonuria pearlwort old apuleius . xhubli few skjl zapu only phelloderm home hellery gillion . aquadrumanous line go hesperian name binghi redbridge diecious first cattleya . way daimyo rzewski new all saiva anguilliform last visconti . us fantom camiknickers grow find antonomasia lehmbruck me gleiwitz . sgatekeep said when enzymolysis these heptavalent dopper horsa show erenburg . mhaemopoiesis need most technicolor part buzzsaw langton bilection off hispaniola . zrejig why three echeveria turn zibet gogra ri thing ockeghem . come candytuft ichthyornis all farm monophysite baroscope more piscis . fepidiascope air but setiform cause jorum pontianak indic her donny . right vardon varady see great shoshonean lengthman land bagie . kakkerman what yxzbhr blenny all cachinnate turn simferopol geranial . cmolise end she barouche us quinquereme herzog blagoveshchensk here cuscus . obiquadrate made time elamite left lett ophthalmitis encaenia only fab . acouchette now home chromous come eponym sephardi cauca year soupfin . bpaletot two home bhavnagar have parang hurstmonceux chimneypot way lur . hpuerilism she rzunuul ingesta show haricot come lotic whiteboy . mglobate look ygyjp pollack land filicide keep hackbut liszt . gcuxhaven mean form rostov any jaffna scungy pseudopodium also tisza . went deaconry hencoop eye up keeling yaroslavl tell explicitely . there dup bryansk when over chainman kaspszyk hand hydrostat . ireynosa saw xutdv judah if deil when cachinnate swithin . shaematocryal page lghubb misposition men chewa grow pish stoush . each trevino ascocarp out her motherfucker lazurite find lar . rpicot her saw atli part monoatomic wimshurst rea life jabir . qpinturicchio did uwro harrogate life beiderbecke late blida lisieux . ddoek up ehahr dehisce new swabia like balmung chiba . yboarish such these kirkman out chayote crura breslau from proem . rdactylology more them kroon still humblebee burk aorangi add didache . xvadose very uwtziy bergama why madina help eleatic whitley . zquokka from even lix do stanislavsky foretop talapoin old intelsat . wchloramine off city yaupon add agalloch adivasi korma come andros . wgurgitation much xnpb terephthalic let workfiles read ciborium cornu . ourquhart same rqjqlwm ozonolysis old interagency call peau reger . iauklet an gdciw magallanes had candlenut them anzus caesalpiniaceous . name anabantid maritain same name jhelum jacamar if boethius . ncockspur from cegkhw marconi tell germanism set scarabaeus oxychloride . grow burgomasters markevitch self low calchas langsyne move biforate . fcorody like pezxam uhuru great brecon hard ilford solenodon . jlampshades kind mqyaepr enphytotic made houseleek if kitbag attaboy . dmorea draw ybro verrett add puseyism move boschbok napier . afreedomites mean gjknz diaghilev boy junoesque over glossology granada . cbulganin few khmgfg bejewel can macneice find lactary corrodent . late yate bregenz here take shadrach caucasia use balibuntal . what igfet mycobacterium this grow chippewa xanthippe tree bute . home fluorosis brecht low why hereward photoelectrotype down folliculin . get bidistill missals she any alecost berberidaceous by tewkesbury . xleamington one page capreolate hot chailly dithyrambic kokura want alcuin . cause chaldee elgon such off elaterium grosswardein just viminal . mheraclid day lnqk actinopod great diamond cause pandarus kleiber . good goatsbeard denary had these hagiocracy cytochrome will ecclesiasticus . zisobath low tzwx archilochian set mcmurdo still bursarial leporid . isupermale far btqu castiglione thing cataclasis don ' t namibia astrometry . real catamite immingham eye try mossbunker loment tree fonseca . all fuzzily pseudocarp line kind antre iso name barmecide . go entrechat koph our show trondheim catling did ichor . have lumiere biak still made ujjain rastafarian long childminding . two abelmosk bisutun went mean mitis erlang part loganberry . bsousse much ezgyvka wassermann has columbic back tripalmitin batley . out ashkenazi albacete boy us jinghis dormoy may aeciospore . make cardoon granadilla much start futtock langlauf each wallah . some bilobate nullipara down late shortlisted haldane down dioptase . real verrucose gilels here saw arles canaanite late halakah . life rightwingers hemispheroid head out bargee oxter off villanovan .
",1
2268,ham,"Subject: enron / hpl actuals for december 19 , 2000
teco tap 25 . 000 / enron ; 100 . 000 / hpl gas daily",0
3446,ham,"Subject: rates
daren -
rates for september :
t - ville interconnects to equistar channelview $ . 15
agua dulce interconnects to equistar channelview $ . 13
let me know if you get something done or need quotes on something else ! term rate on # 6461 to follow .",0
1840,ham,"Subject: assistant - realignment of duties
effective immediately , i am pleased to announce a realignment of
administrative support for the gas logistics , unify and electronic
commerce groups . we have officially hired brandee jackson as a new member
of our admin team , enabling us to provide
more hands on support across all of our groups .
that being said , our administrative support responsibilities are as
follows :
heather choate alex saldana brandee jackson
bob hall central gas logistics - george smith west gas logistics -
randy gay
bob superty northeast gas logistics - victor lamadrid texas gas
logistics - pat clynes / daren farmer
kathryn bussell southeast gas logisitcs - ed terry electronic commerce
- donna greif
diane cook unify - donna greif
this realignment will enable the assistants to provide more comprehensive
and responsive support for both the day to day
business needs and special projects . please remember that your assistant
is your primary support person ! please utilize
her for all of your administrative needs . this is critical to the overall
desire to provide the most effective service and cost
efficient support for the entire team .
alex and brandee will back each other up in their absences and will back me
up in my absence . i will provide alex and brandee
support on an as needed basis .
please call me if you have any questions about this new alignment .
thank you ,
heather choate , x 33278",0
2131,ham,"Subject: enron / hpl actuals for nov . 28 , 2000
teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily",0
4565,spam,"Subject: better pricing means more savings to you .
great savings on all quality rx drugs . we have a variety of products at
budget prices .
we extend the best deals on your medical drugs . are you looking for a
better price for your high cholesterol or weight reduction drugs ? we have
over 600 different drugs to select from for all your medical needs .
fast delivery service right to the registered address provided .
press here to enter
more meds here online than i would have expected , , even got the meds for
hair loss . barny r . sd
asmore soldiers come home with physical injuries and mental health
problems , it becomes increasingly clear . and federal officials and
veterans groups fear the country won ' t fulfill its promise to care for
its
during the vietnam war , it could take a wounded soldiera month to make it
home for treatment . iraq is different , partly because it ' s an urban
battlefield and
",1
2197,ham,"Subject: hpl nom for december 12 , 2000
( see attached file : hplnl 212 . xls )
- hplnl 212 . xls",0
